"folio","siteNumber","siteName","phase","clientName","sku","partId","qty","qtyFac"
"A10130192",70114551,"3494 VALLEJO CUITLAHUAC","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25948319,9,"[]"
"A10130192",70114551,"3494 VALLEJO CUITLAHUAC","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25948321,2,"[]"
"A10130193",70114558,"3507 C COM SAN JERONIMO","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",25948352,10,"[]"
"A10130193",70114558,"3507 C COM SAN JERONIMO","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",25948354,10,"[]"
"A10130193",70114558,"3507 C COM SAN JERONIMO","Implementación","BBVA BANCOMER","UNC.CUAD.901.1",25948356,2,"[]"
"A10130194",70114561,"3509 ECATEPEC CERRO GORDO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25948385,6,"[]"
"A10130194",70114561,"3509 ECATEPEC CERRO GORDO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25948387,6,"[]"
"A10130194",70114561,"3509 ECATEPEC CERRO GORDO","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25948389,2,"[]"
"A10130195",70115234,"4485 MONTERREY CENTRO PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25948417,5,"[]"
"A10130195",70115234,"4485 MONTERREY CENTRO PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25948419,5,"[]"
"A10130195",70115234,"4485 MONTERREY CENTRO PRINCIPAL","Planeación","BBVA BANCOMER","UNC.CUAD.901.1",25948421,2,"[]"
"A04130125",71397785,"0707 PATRIMONIAL ANDARES","Implementación","BBVA BANCOMER","UNC.CUAD.906.1",25342099,15,"[]"
"A12130075",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26037230,1,"[]"
"A12130075",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26037232,6,"[]"
"A12130075",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26037234,7,"[]"
"A12130075",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26037230,1,"[]"
"A11130086",71414651,"6375 PATRIMONIAL  MAZATLAN","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25984070,1,"[]"
"A11130086",71414651,"6375 PATRIMONIAL  MAZATLAN","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25984072,1,"[]"
"A11130095",70115241,"5609 HUAUCHINANGO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25984176,1,"[]"
"A10130137",70114436,"367 LAS AGUILAS PERIFERICO","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25900047,1,"[]"
"A10130137",70114436,"367 LAS AGUILAS PERIFERICO","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25900049,1,"[]"
"A12130091",71419634,"4668 POLICIA FEDERAL PREVENTIVA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26056124,1,"[]"
"A12130091",71419634,"4668 POLICIA FEDERAL PREVENTIVA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26056126,1,"[]"
"A12130091",71419634,"4668 POLICIA FEDERAL PREVENTIVA","Implementación","BBVA BANCOMER",,,36,"[]"
"A12130092",71425174,"414 VALLARTA 16 SEPT","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26056140,6,"[]"
"A12130092",71425174,"414 VALLARTA 16 SEPT","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26056142,6,"[]"
"A10130140",71310414,"6355 PATRIMONIAL XALAPA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25900071,1,"[]"
"A10130140",71310414,"6355 PATRIMONIAL XALAPA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25900077,1,"[]"
"A10130163",70115664,"5835 VILLAHERMOSA ATASTA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25923155,5,"[]"
"A10130163",70115664,"5835 VILLAHERMOSA ATASTA","Planeación","BBVA BANCOMER","UNC.CUAD.911.1",25923157,5,"[]"
"A10130163",70115664,"5835 VILLAHERMOSA ATASTA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25923181,2,"[]"
"A10130163",70115664,"5835 VILLAHERMOSA ATASTA","Planeación","BBVA BANCOMER","UNC.CUAD.905.1",25923155,5,"[]"
"A11130123",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",26016466,4,"[]"
"A11130123",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26016468,4,"[]"
"A11130124",70115692,"567 XALAPA CENTRO","Implementación","BBVA BANCOMER","UNC.CUAD.905.1",26016483,3,"[]"
"A11130124",70115692,"567 XALAPA CENTRO","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26016485,3,"[]"
"A12130017",71417529,"6400 PATRIMONIAL VALLE","Implementación","BBVA BANCOMER","UNC.CUAD.906.1",26028715,14,"[]"
"A12130157",71414651,"6375 PATRIMONIAL  MAZATLAN","Implementación","BBVA BANCOMER","UNC.CUAD.911.1",26209221,1,"[]"
"A12130157",71414651,"6375 PATRIMONIAL  MAZATLAN","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26209227,1,"[]"
"A10130162",71422142,"6397 PATRIMONIAL CORDOBA","Planeación","BBVA BANCOMER",,,36,"[]"
"A05140019",71434354,"836 EMPRESARIAL GDL AMERICAS","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",26602205,14,"[]"
"A05140019",71434354,"836 EMPRESARIAL GDL AMERICAS","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",26602207,14,"[]"
"A05140019",71434354,"836 EMPRESARIAL GDL AMERICAS","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",26602209,1,"[]"
"A05140429",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26726760,5,"[]"
"A05140429",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26726762,5,"[]"
"A06140043",71436405,"6391 PATRIMONIAL SAN LUIS POTOSI","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",26813497,11,"[]"
"A06140043",71436405,"6391 PATRIMONIAL SAN LUIS POTOSI","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",26813499,11,"[]"
"A06140043",71436405,"6391 PATRIMONIAL SAN LUIS POTOSI","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",26813501,1,"[]"
"A06140043",71436405,"6391 PATRIMONIAL SAN LUIS POTOSI","Planeación","BBVA BANCOMER","UNC.CUAD1.906.1",26813522,7,"[]"
"A06140217",71308607,"96 LIVERPOOL SATELITE","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26845975,4,"[]"
"A06140217",71308607,"96 LIVERPOOL SATELITE","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26845977,4,"[]"
"A06140217",71308607,"96 LIVERPOOL SATELITE","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26845979,2,"[]"
"A06140218",71411737,"5122 GILLETE","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26846002,2,"[]"
"A06140218",71411737,"5122 GILLETE","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26846004,2,"[]"
"A06140218",71411737,"5122 GILLETE","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26846006,2,"[]"
"A06140221",71437373,"4753 FUENTES DEL PEDREGAL","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26846081,5,"[]"
"A06140221",71437373,"4753 FUENTES DEL PEDREGAL","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26846083,5,"[]"
"A06140221",71437373,"4753 FUENTES DEL PEDREGAL","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26846085,2,"[]"
"A06140226",71437378,"4742 GALERIAS MONTERREY","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26846235,5,"[]"
"A06140226",71437378,"4742 GALERIAS MONTERREY","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26846237,5,"[]"
"A06140226",71437378,"4742 GALERIAS MONTERREY","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26846239,2,"[]"
"A06140231",70115032,"1291 COACALCO","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26847565,1,"[]"
"A06140160",70114322,"243 SANTA CLARA","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",26826450,1,"[]"
"A06140164",70115188,"1086 ZAPOPAN SANTA MARGARITA","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",26826481,1,"[]"
"A06140164",70115188,"1086 ZAPOPAN SANTA MARGARITA","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",26826483,1,"[]"
"A07140055",71374920,"1844  EMPRESAS Y GOBIERNO TEPATITLAN","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26881493,3,"[]"
"A07140055",71374920,"1844  EMPRESAS Y GOBIERNO TEPATITLAN","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26881495,3,"[]"
"A07140057",71398705,"1121 BCA EMPRESAS Y GOBIERNO GLORIETA CO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26881511,1,"[]"
"A07140057",71398705,"1121 BCA EMPRESAS Y GOBIERNO GLORIETA CO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26881513,1,"[]"
"A07140130",71399003,"708 PATRIMONIAL VALLE SENA","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26909613,2,"[]"
"A07140059",71438169,"1796 EMPRESAS Y GOBIERNO IRAPUATO","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",26881527,1,"[]"
"A07140059",71438169,"1796 EMPRESAS Y GOBIERNO IRAPUATO","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",26881529,1,"[]"
"A07140061",70115103,"4122 CUATRO CAMINOS","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26882100,1,"[]"
"A07140061",70115103,"4122 CUATRO CAMINOS","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26882102,1,"[]"
"A07140065",70119011,"4129 VALLEJO PONIENTE","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26882590,3,"[]"
"A07140065",70119011,"4129 VALLEJO PONIENTE","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26882592,3,"[]"
"A07140005",70114783,"3770 UNIVERSIDAD","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26877273,7,"[]"
"A07140005",70114783,"3770 UNIVERSIDAD","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26877275,7,"[]"
"A07140175",70115019,"1281 INSURGENTES CR","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",26925635,1,"[]"
"A07140175",70115019,"1281 INSURGENTES CR","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",26925637,1,"[]"
"A07140006",70114788,"3775 MONTERREY GUADALUPE EXPO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26877292,7,"[]"
"A07140006",70114788,"3775 MONTERREY GUADALUPE EXPO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26877294,7,"[]"
"A07140093",70114832,"856 MERIDA NORESTE","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26893447,1,"[]"
"A07140093",70114832,"856 MERIDA NORESTE","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26893449,1,"[]"
"A07140094",70114950,"1081 ZAPOPAN PLAZA GUADALUPE","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26893455,1,"[]"
"A07140094",70114950,"1081 ZAPOPAN PLAZA GUADALUPE","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26893457,1,"[]"
"A07140102",70114436,"367 LAS AGUILAS PERIFERICO","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",26897858,1,"[]"
"A07140102",70114436,"367 LAS AGUILAS PERIFERICO","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",26897860,1,"[]"
"A07140108",70114290,"207 GARZA GARCIA PLAZA ALIANZA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26899188,33,"[]"
"A07140108",70114290,"207 GARZA GARCIA PLAZA ALIANZA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26899190,33,"[]"
"A07140108",70114290,"207 GARZA GARCIA PLAZA ALIANZA","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",26899192,4,"[]"
"A07140273",71434529,"6368 PATRIMONIAL ZAMORA","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",26960014,1,"[]"
"A07140125",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26909274,10,"[]"
"A07140125",70115368,"2229 BEYG BAJIO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26909276,10,"[]"
"A07140052",70114506,"7716  446 COLIMA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26881469,1,"[]"
"A07140052",70114506,"7716  446 COLIMA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26881471,1,"[]"
"A07140054",71364128,"1841 BANCA DE EMPRESAS BOSQUES DE RADIAT","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26881485,1,"[]"
"A07140054",71364128,"1841 BANCA DE EMPRESAS BOSQUES DE RADIAT","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26881487,1,"[]"
"A08140053",70114322,"243 SANTA CLARA","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27033149,4,"[]"
"A08140053",70114322,"243 SANTA CLARA","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27033151,4,"[]"
"A08140198",71442052,"6366 PATRIMONIAL CELAYA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27137456,16,"[]"
"A08140198",71442052,"6366 PATRIMONIAL CELAYA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27137458,16,"[]"
"A08140198",71442052,"6366 PATRIMONIAL CELAYA","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27137460,1,"[]"
"A08140198",71442052,"6366 PATRIMONIAL CELAYA","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27137462,12,"[]"
"A08140151",71441417,"6369 PATRIMONIAL URUAPAN","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27101818,18,"[]"
"A08140151",71441417,"6369 PATRIMONIAL URUAPAN","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27101820,18,"[]"
"A08140151",71441417,"6369 PATRIMONIAL URUAPAN","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27101822,1,"[]"
"A08140151",71441417,"6369 PATRIMONIAL URUAPAN","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27101850,14,"[]"
"A08140068",70114560,"3646 WORLD TRADE CENTER","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27052057,1,"[]"
"A08140007",71439226,"4732 PUNTO AMAZONAS","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27006093,5,"[]"
"A08140007",71439226,"4732 PUNTO AMAZONAS","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27006095,5,"[]"
"A08140007",71439226,"4732 PUNTO AMAZONAS","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27006097,2,"[]"
"A08140007",71439226,"4732 PUNTO AMAZONAS","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27006093,5,"[]"
"A07140053",71305850,"816 EMPRESARIAL PUEBLA ANIMAS","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",26881477,1,"[]"
"A07140053",71305850,"816 EMPRESARIAL PUEBLA ANIMAS","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",26881479,1,"[]"
"A08140154",71441420,"843 EMPRESAS DF NAPOLES","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27101926,24,"[]"
"A08140154",71441420,"843 EMPRESAS DF NAPOLES","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27101928,24,"[]"
"A08140154",71441420,"843 EMPRESAS DF NAPOLES","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27101930,1,"[]"
"A08140154",71441420,"843 EMPRESAS DF NAPOLES","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27101932,19,"[]"
"A08140115",70114647,"3544 CTRO MEDICO SIGLO XXI","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27061932,1,"[]"
"A08140155",71441421,"4751 PLAZA BELLA ANAHAUC","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27101975,5,"[]"
"A08140155",71441421,"4751 PLAZA BELLA ANAHAUC","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27101977,2,"[]"
"A08140155",71441421,"4751 PLAZA BELLA ANAHAUC","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27101992,5,"[]"
"A04150115",71441423,"3620 STA MONICA","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27102034,5,"[]"
"A04150115",71441423,"3620 STA MONICA","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27102036,5,"[]"
"A04150115",71441423,"3620 STA MONICA","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",27102038,2,"[]"
"A04150172",71441425,"247 TLALNEPANTLA VALLE VERDE","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27102083,4,"[]"
"A04150172",71441425,"247 TLALNEPANTLA VALLE VERDE","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27102085,4,"[]"
"A04150172",71441425,"247 TLALNEPANTLA VALLE VERDE","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",27102100,2,"[]"
"A08140125",70114478,"414 GDL 16 DE SEPTIEMBRE","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27067922,1,"[]"
"A04150173",71441426,"6575 XONACATLAN","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27102114,4,"[]"
"A04150173",71441426,"6575 XONACATLAN","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27102116,4,"[]"
"A04150173",71441426,"6575 XONACATLAN","Planeación","BBVA BANCOMER","UNC.CUAD1.901.1",27102118,2,"[]"
"A08140132",71441342,"6391 PATRIMONIAL SAN LUIS POTOSI","Implementación","BBVA BANCOMER","UNC.CUAD.901.1",27088045,1,"[]"
"A08140132",71441342,"6391 PATRIMONIAL SAN LUIS POTOSI","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27088077,18,"[]"
"A08140132",71441342,"6391 PATRIMONIAL SAN LUIS POTOSI","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27088079,18,"[]"
"A08140132",71441342,"6391 PATRIMONIAL SAN LUIS POTOSI","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27088081,14,"[]"
"A09140102",71414601,"6346 PATRIMONIAL COLIMA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27239685,1,"[]"
"A09140102",71414601,"6346 PATRIMONIAL COLIMA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27239687,1,"[]"
"A09140187",71444509,"834 EMPRESAS Y GOBIERNO VERACRUZ","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27277072,18,"[]"
"A09140187",71444509,"834 EMPRESAS Y GOBIERNO VERACRUZ","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27277074,18,"[]"
"A09140187",71444509,"834 EMPRESAS Y GOBIERNO VERACRUZ","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27277076,14,"[]"
"A09140187",71444509,"834 EMPRESAS Y GOBIERNO VERACRUZ","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27277078,1,"[]"
"A09140104",71414609,"6392 PATRIMONIAL HERMOSILLO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27239701,1,"[]"
"A09140104",71414609,"6392 PATRIMONIAL HERMOSILLO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27239703,1,"[]"
"A09140105",71414610,"6338 PATRIMONIAL CHIHUAHUA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27239709,1,"[]"
"A09140105",71414610,"6338 PATRIMONIAL CHIHUAHUA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27239711,1,"[]"
"A09140106",71414654,"6406 PATRIMONIAL CULIACAN","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27239717,2,"[]"
"A09140106",71414654,"6406 PATRIMONIAL CULIACAN","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27239719,2,"[]"
"A09140107",71414679,"6399 PATRIMONIAL MERIDA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27239726,1,"[]"
"A09140107",71414679,"6399 PATRIMONIAL MERIDA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27239728,1,"[]"
"A09140111",71443536,"728 PLAZA RIO SAN JOAQUIN","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27240085,5,"[]"
"A09140111",71443536,"728 PLAZA RIO SAN JOAQUIN","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27240087,5,"[]"
"A09140111",71443536,"728 PLAZA RIO SAN JOAQUIN","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27240089,2,"[]"
"A08140208",71442121,"4763 PFP MARINA NACIONAL","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27151666,2,"[]"
"A08140208",71442121,"4763 PFP MARINA NACIONAL","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27151668,2,"[]"
"A08140208",71442121,"4763 PFP MARINA NACIONAL","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27151670,2,"[]"
"A08140210",70114244,"123 CHALCO","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27151859,1,"[]"
"A08140210",70114244,"123 CHALCO","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27151861,1,"[]"
"A09140086",71442945,"6355 PATRIMONIAL XALAPA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27234081,24,"[]"
"A09140086",71442945,"6355 PATRIMONIAL XALAPA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27234083,24,"[]"
"A09140086",71442945,"6355 PATRIMONIAL XALAPA","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27234085,1,"[]"
"A09140086",71442945,"6355 PATRIMONIAL XALAPA","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27234087,18,"[]"
"A09140035",70114560,"3646 WORLD TRADE CENTER","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27208467,1,"[]"
"A09140035",70114560,"3646 WORLD TRADE CENTER","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27208469,1,"[]"
"A09140096",71399003,"708 PATRIMONIAL VALLE SENA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27237894,1,"[]"
"A09140096",71399003,"708 PATRIMONIAL VALLE SENA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27237896,1,"[]"
"A09140098",71442945,"6355 PATRIMONIAL XALAPA","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27237911,1,"[]"
"A09140098",71442945,"6355 PATRIMONIAL XALAPA","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27237913,1,"[]"
"A10140231",70115514,"6535 TOLUCA SAN CARLOS","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27394575,1,"[]"
"A10140231",70115514,"6535 TOLUCA SAN CARLOS","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27394577,1,"[]"
"A10140350",70114813,"783 TAMPICO CENTRO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27425281,1,"[]"
"A10140350",70114813,"783 TAMPICO CENTRO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27425283,1,"[]"
"A10140098",71414609,"6392 PATRIMONIAL HERMOSILLO","Planeación","BBVA BANCOMER","UNC.CUAD1.905.1",27330772,1,"[]"
"A10140098",71414609,"6392 PATRIMONIAL HERMOSILLO","Planeación","BBVA BANCOMER","UNC.CUAD1.911.1",27330774,1,"[]"
"A10140160",70122130,"6384  PATRIMONIAL AGUASCALIENTES","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27365373,1,"[]"
"A10140160",70122130,"6384  PATRIMONIAL AGUASCALIENTES","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27365375,1,"[]"
"A10140163",71414608,"6396 PATRIMONIAL TAMPICO","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27365418,2,"[]"
"A10140163",71414608,"6396 PATRIMONIAL TAMPICO","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27365420,2,"[]"
"A10140164",71414680,"6350 PATRIMONIAL TUXTLA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27365427,1,"[]"
"A10140164",71414680,"6350 PATRIMONIAL TUXTLA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27365429,1,"[]"
"A10140069",71444793,"6345 PATRIMONIAL ZACATECAS","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27300515,18,"[]"
"A10140069",71444793,"6345 PATRIMONIAL ZACATECAS","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27300517,18,"[]"
"A10140069",71444793,"6345 PATRIMONIAL ZACATECAS","Implementación","BBVA BANCOMER","UNC.CUAD.901.1",27300519,1,"[]"
"A10140069",71444793,"6345 PATRIMONIAL ZACATECAS","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27300530,14,"[]"
"A10140071",71444890,"5809 HERMOSILLO MORELOS","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27300604,4,"[]"
"A10140071",71444890,"5809 HERMOSILLO MORELOS","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27300606,4,"[]"
"A10140071",71444890,"5809 HERMOSILLO MORELOS","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27300608,2,"[]"
"A10140216",70114173,"30 NAUCALPAN WALTER C BUCHANAN","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27389786,1,"[]"
"A10140216",70114173,"30 NAUCALPAN WALTER C BUCHANAN","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27389788,1,"[]"
"A10140065",71444755,"723 CENTRO CORPORATIVO EMPRESAS GUADALAJ","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27300379,20,"[]"
"A10140065",71444755,"723 CENTRO CORPORATIVO EMPRESAS GUADALAJ","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27300381,20,"[]"
"A10140065",71444755,"723 CENTRO CORPORATIVO EMPRESAS GUADALAJ","Implementación","BBVA BANCOMER","UNC.CUAD1.901.1",27300383,1,"[]"
"A10140065",71444755,"723 CENTRO CORPORATIVO EMPRESAS GUADALAJ","Implementación","BBVA BANCOMER","UNC.CUAD1.906.1",27300385,16,"[]"
"A10140178",71399003,"708 PATRIMONIAL VALLE SENA","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27381225,2,"[]"
"A10140178",71399003,"708 PATRIMONIAL VALLE SENA","Implementación","BBVA BANCOMER","UNC.CUAD1.911.1",27381227,2,"[]"
"A10140068",71444791,"6353 PATRIMONIAL COATZACOALCOS","Implementación","BBVA BANCOMER","UNC.CUAD1.905.1",27300479,20,"[]"
