"folio","siteNumber","siteName","clientName","oa","emission","service"
"V0000000400",71241183,"2335 H NACIONAL PZA ZACATECAS  ZAC","BBVA BANCOMER",317907,"2018-05-04T19:24:26.000Z","CUAD-AVAYA"
"V0000000401",71297046,"2322 SUC HN MANZANILLO","BBVA BANCOMER",317907,"2018-05-04T19:24:26.000Z","CUAD-AVAYA"
"V0000000402",71351117,"2327 HN ZAPOPAN","BBVA BANCOMER",317907,"2018-05-04T19:24:26.000Z","CUAD-AVAYA"
"V0000000403",71436968,"2329 HIPOTECARIA NACIONAL GUADALAJARA","BBVA BANCOMER",317907,"2018-05-04T19:24:28.000Z","CUAD-AVAYA"
"V0000000404",70115065,"3427 IZTAPALAPA CENTRO","BBVA BANCOMER",317187,"2018-04-30T18:57:13.000Z","CUAD-AVAYA"
"V0000000405",70133736,"3392 DZ HERMOSILLO","BBVA BANCOMER",317187,"2018-04-30T18:57:13.000Z","CUAD-AVAYA"
"V0000000406",71241101,"2405 H NAL PZA IXTAPA","BBVA BANCOMER",317187,"2018-04-30T18:57:13.000Z","CUAD-AVAYA"
"V0000000407",71379813,"2353 CENTRO HIPOTECARIO CD JUAREZ","BBVA BANCOMER",317187,"2018-04-30T18:57:15.000Z","CUAD-AVAYA"
"V0000000408",71618873,"2573 BENITO JUAREZ 1","BBVA BANCOMER",317187,"2018-04-30T18:57:16.000Z","CUAD-AVAYA"
"V0000000409",70115634,"541 ACAYUCAN CENTRO","BBVA BANCOMER",317895,"2018-05-04T19:13:13.000Z","CUAD-AVAYA"
"V0000000410",70115680,"557 CHILPANCINGO OFNA PPAL","BBVA BANCOMER",317895,"2018-05-04T19:13:13.000Z","CUAD-AVAYA"
"V0000000411",70115731,"578 PEROTE HUMBOLDT","BBVA BANCOMER",317895,"2018-05-04T19:13:14.000Z","CUAD-AVAYA"
"V0000000412",70115737,"585 LERMA","BBVA BANCOMER",317895,"2018-05-04T19:13:15.000Z","CUAD-AVAYA"
"V0000000413",71513173,"531 TECAMACHALCO","BBVA BANCOMER",317895,"2018-05-04T19:13:15.000Z","CUAD-AVAYA"
"V0000000414",70114599,"628 EL SALTO","BBVA BANCOMER",317897,"2018-05-04T19:23:08.000Z","CUAD-AVAYA"
"V0000000415",70114680,"661 COMPOSTELA","BBVA BANCOMER",317897,"2018-05-04T19:23:09.000Z","CUAD-AVAYA"
"V0000000416",70114707,"669 PAPANTLA ENRIQUEZ","BBVA BANCOMER",317897,"2018-05-04T19:23:10.000Z","CUAD-AVAYA"
"V0000000417",70114742,"692 CHIGNAHUAPAN CENTRO","BBVA BANCOMER",317897,"2018-05-04T19:23:10.000Z","CUAD-AVAYA"
"V0000000418",70114551,"3494 VALLEJO CUITLAHUAC","BBVA BANCOMER",317909,"2018-05-04T19:24:52.000Z","CUAD-AVAYA"
"V0000000419",70114576,"3519 SAN JUAN TEOTIHUACAN","BBVA BANCOMER",317909,"2018-05-04T19:24:53.000Z","CUAD-AVAYA"
"V0000000420",70115095,"3441 TEXCOCO","BBVA BANCOMER",317909,"2018-05-04T19:24:53.000Z","CUAD-AVAYA"
"V0000000421",70115104,"3445 GLORIETA COLON","BBVA BANCOMER",317909,"2018-05-04T19:24:54.000Z","CUAD-AVAYA"
"V0000000422",70232467,"3428 ATIZAPAN","BBVA BANCOMER",317909,"2018-05-04T19:24:55.000Z","CUAD-AVAYA"
"V0000000423",71243576,"713 GOBIERNO DE TAMAULIPAS","BBVA BANCOMER",317190,"2018-04-30T19:06:47.000Z","CUAD-AVAYA"
"V0000000424",71456043,"747 LOMA LARGA","BBVA BANCOMER",317190,"2018-04-30T19:06:47.000Z","CUAD-AVAYA"
"V0000000425",71457718,"765 PLAZA LA CANERA","BBVA BANCOMER",317190,"2018-04-30T19:06:49.000Z","CUAD-AVAYA"
"V0000000426",71464105,"743 MIRAMAR","BBVA BANCOMER",317190,"2018-04-30T19:06:50.000Z","CUAD-AVAYA"
"V0000000427",70114714,"3577 AURRERA STA CECILIA","BBVA BANCOMER",317912,"2018-05-04T19:25:40.000Z","CUAD-AVAYA"
"V0000000428",70114734,"923 SITE LAS LOMAS ESTRELLA","BBVA BANCOMER",317912,"2018-05-04T19:25:41.000Z","CUAD-AVAYA"
"V0000000429",70114804,"3613 ECATEPEC VALLE DE GUADALUPE","BBVA BANCOMER",317912,"2018-05-04T19:25:41.000Z","CUAD-AVAYA"
"V0000000430",70114845,"A0_3629 COMERCIAL MEXICANA ARAGON","BBVA BANCOMER",317912,"2018-05-04T19:25:43.000Z","CUAD-AVAYA"
"V0000000431",71409135,"3553 LA CRUZ NUEVO","BBVA BANCOMER",317912,"2018-05-04T19:25:45.000Z","CUAD-AVAYA"
"V0000000432",70114586,"3521 TECAMAC","BBVA BANCOMER",317911,"2018-05-04T19:25:22.000Z","CUAD-AVAYA"
"V0000000433",70114590,"3522 HUIXQUILUCAN","BBVA BANCOMER",317911,"2018-05-04T19:25:22.000Z","CUAD-AVAYA"
"V0000000434",70114611,"3532 NEZA VALLE DE ARAGON","BBVA BANCOMER",317911,"2018-05-04T19:25:24.000Z","CUAD-AVAYA"
"V0000000435",70114651,"924 SITE TLAHUAC","BBVA BANCOMER",317911,"2018-05-04T19:25:25.000Z","CUAD-AVAYA"
"V0000000436",70114905,"3520 CHIMALHUACAN","BBVA BANCOMER",317911,"2018-05-04T19:25:28.000Z","CUAD-AVAYA"
"V0000000437",70114815,"785 CD VALLES BOULEVARD","BBVA BANCOMER",317899,"2018-05-04T19:23:21.000Z","CUAD-AVAYA"
"V0000000438",70114822,"805 PROGRESO CENTRO","BBVA BANCOMER",317899,"2018-05-04T19:23:21.000Z","CUAD-AVAYA"
"V0000000439",71434344,"813 EMP MTY REVOLUCION","BBVA BANCOMER",317899,"2018-05-04T19:23:23.000Z","CUAD-AVAYA"
"V0000000440",71436407,"825 BANCA DE EMPRESAS CHURUBUSCO","BBVA BANCOMER",317899,"2018-05-04T19:23:23.000Z","CUAD-AVAYA"
"V0000000441",71436407,"825 BANCA DE EMPRESAS CHURUBUSCO","BBVA BANCOMER",317899,"2018-05-04T19:23:24.000Z","CUAD-AVAYA"
"V0000000442",71438396,"824 EMPRESAS DF INSURGENTES","BBVA BANCOMER",317899,"2018-05-04T19:23:25.000Z","CUAD-AVAYA"
"V0000000443",70114555,"3644 PALMAS NEZA","BBVA BANCOMER",317913,"2018-05-04T19:25:57.000Z","CUAD-AVAYA"
"V0000000444",70114559,"3645 OCEANIA PEÑON","BBVA BANCOMER",317913,"2018-05-04T19:25:58.000Z","CUAD-AVAYA"
"V0000000445",70114852,"3635 PEMEX","BBVA BANCOMER",317913,"2018-05-04T19:25:59.000Z","CUAD-AVAYA"
"V0000000446",70114854,"3636 AURRERA ZARAGOZA","BBVA BANCOMER",317913,"2018-05-04T19:25:59.000Z","CUAD-AVAYA"
"V0000000447",70114857,"3639 LEYES DE REFORMA","BBVA BANCOMER",317913,"2018-05-04T19:26:00.000Z","CUAD-AVAYA"
"V0000000448",71305264,"833 EMPRESARIAL CD JUAREZ RENACIMIENTO","BBVA BANCOMER",317191,"2018-04-30T19:21:38.000Z","CUAD-AVAYA"
"V0000000449",71305852,"844 EMPRESAS SANTA FE","BBVA BANCOMER",317191,"2018-04-30T19:21:39.000Z","CUAD-AVAYA"
"V0000000450",71428719,"828 EMPRESAS Y GOBIERNO QUERETARO","BBVA BANCOMER",317191,"2018-04-30T19:21:39.000Z","CUAD-AVAYA"
"V0000000451",71434354,"836 EMPRESARIAL GDL AMERICAS","BBVA BANCOMER",317191,"2018-04-30T19:21:41.000Z","CUAD-AVAYA"
"V0000000452",71458828,"842 CENTRO CORPORATIVO EMPRESAS MONTERREY 2","BBVA BANCOMER",317191,"2018-04-30T19:21:42.000Z","CUAD-AVAYA"
"V0000000453",70114826,"854 COZUMEL CENTRO","BBVA BANCOMER",317900,"2018-05-04T19:22:39.000Z","CUAD-AVAYA"
"V0000000454",71560887,"894 PLAZA FLORIDA","BBVA BANCOMER",317900,"2018-05-04T19:22:39.000Z","CUAD-AVAYA"
"V0000000455",71566820,"878 CUMBRES ELITE","BBVA BANCOMER",317900,"2018-05-04T19:22:40.000Z","CUAD-AVAYA"
"V0000000456",71577972,"879 MEXICO-TACUBA","BBVA BANCOMER",317900,"2018-05-04T19:22:41.000Z","CUAD-AVAYA"
"V0000000457",71581759,"881 IMSS MAZATLAN","BBVA BANCOMER",317900,"2018-05-04T19:22:41.000Z","CUAD-AVAYA"
"V0000000458",70114850,"1019 COMERCIAL INDEPENDENCIA","BBVA BANCOMER",317195,"2018-04-30T19:26:28.000Z","CUAD-AVAYA"
"V0000000459",70114875,"1014 ZAPOPAN PLAZA DEL SAUZ","BBVA BANCOMER",317195,"2018-04-30T19:26:29.000Z","CUAD-AVAYA"
"V0000000460",70114882,"1021 CIRCUNVALACION OBLATOS","BBVA BANCOMER",317195,"2018-04-30T19:26:30.000Z","CUAD-AVAYA"
"V0000000461",70114888,"1027 GUADALAJARA SAN FELIPE","BBVA BANCOMER",317195,"2018-04-30T19:26:31.000Z","CUAD-AVAYA"
"V0000000462",70118883,"1052 5 DE FEBRERO","BBVA BANCOMER",317195,"2018-04-30T19:26:32.000Z","CUAD-AVAYA"
"V0000000463",70114583,"621 LA PAZ MALECON","BBVA BANCOMER",317896,"2018-05-04T19:21:26.000Z","CUAD-AVAYA"
"V0000000464",70114597,"627 PLAZA ZAPOTLAN","BBVA BANCOMER",317896,"2018-05-04T19:21:26.000Z","CUAD-AVAYA"
"V0000000465",70115739,"587 AMECA CENTRO","BBVA BANCOMER",317896,"2018-05-04T19:21:28.000Z","CUAD-AVAYA"
"V0000000466",70115746,"596 PLAZA SUR ZAPOPAN","BBVA BANCOMER",317896,"2018-05-04T19:21:28.000Z","CUAD-AVAYA"
"V0000000467",70115756,"608 RIO COLORADO OFNA PRINCIPAL","BBVA BANCOMER",317896,"2018-05-04T19:21:28.000Z","CUAD-AVAYA"
"V0000000468",70114870,"1215 MADERO PONIENTE","BBVA BANCOMER",317205,"2018-04-30T19:56:57.000Z","CUAD-AVAYA"
"V0000000469",70114884,"1223 CHILCHOTA","BBVA BANCOMER",317205,"2018-04-30T19:56:57.000Z","CUAD-AVAYA"
"V0000000470",70114903,"1228 APATZINGAN SOTERO","BBVA BANCOMER",317205,"2018-04-30T19:56:58.000Z","CUAD-AVAYA"
"V0000000471",70114904,"1230 TEPALCATEPEC ALTAMIRANO","BBVA BANCOMER",317205,"2018-04-30T19:56:59.000Z","CUAD-AVAYA"
"V0000000472",70114916,"1232 TANGANCICUARO","BBVA BANCOMER",317205,"2018-04-30T19:57:00.000Z","CUAD-AVAYA"
"V0000000473",70115204,"1201 TECOLOTLAN","BBVA BANCOMER",317210,"2018-04-30T20:07:03.000Z","CUAD-AVAYA"
"V0000000474",70197249,"1151 CANCUN MODULO ADUANAL PUERTO MORELOS","BBVA BANCOMER",317210,"2018-04-30T20:07:03.000Z","CUAD-AVAYA"
"V0000000475",70197251,"1153 MOD ADUANAL SLP","BBVA BANCOMER",317210,"2018-04-30T20:07:04.000Z","CUAD-AVAYA"
"V0000000476",71248382,"1161 MOD ADUANAL GUANAJUATO","BBVA BANCOMER",317210,"2018-04-30T20:07:06.000Z","CUAD-AVAYA"
"V0000000477",71299077,"1147 DC JUAREZ MOD ADUANAL PUENTE INT","BBVA BANCOMER",317210,"2018-04-30T20:07:07.000Z","CUAD-AVAYA"
"V0000000478",70115200,"1098 ZAPOTLANEJO","BBVA BANCOMER",317238,"2018-04-30T22:46:38.000Z","CUAD-AVAYA"
"V0000000479",70115202,"1099 MASCOTA CENTRO","BBVA BANCOMER",317238,"2018-04-30T22:46:39.000Z","CUAD-AVAYA"
"V0000000480",70197234,"1144 MODULO ADUANAL  CHIHUAHUA","BBVA BANCOMER",317238,"2018-04-30T22:46:40.000Z","CUAD-AVAYA"
"V0000000481",71299076,"1140 NUEVO LAREDO MOD ADUANAL PEQUEÑA","BBVA BANCOMER",317238,"2018-04-30T22:46:40.000Z","CUAD-AVAYA"
"V0000000482",71590670,"1108 SAMS BLVD MORELOS","BBVA BANCOMER",317238,"2018-04-30T22:46:42.000Z","CUAD-AVAYA"
"V0000000483",71374920,"1844  EMPRESAS Y GOBIERNO TEPATITLAN","BBVA BANCOMER",317239,"2018-04-30T22:46:53.000Z","CUAD-AVAYA"
"V0000000484",71417931,"1837 EMPRESAS CD JUAREZ ZARAGOZA","BBVA BANCOMER",317239,"2018-04-30T22:46:54.000Z","CUAD-AVAYA"
"V0000000485",70115207,"1202 AUTLAN CENTRO","BBVA BANCOMER",317902,"2018-05-04T19:23:55.000Z","CUAD-AVAYA"
"V0000000486",70115209,"1203 U NION DE TULA","BBVA BANCOMER",317902,"2018-05-04T19:23:56.000Z","CUAD-AVAYA"
"V0000000487",70115214,"1207 SAN MARTIN HIDALGO","BBVA BANCOMER",317902,"2018-05-04T19:23:57.000Z","CUAD-AVAYA"
"V0000000488",70115217,"1209 ATOTONILCO","BBVA BANCOMER",317902,"2018-05-04T19:23:57.000Z","CUAD-AVAYA"
"V0000000489",70115225,"1212 ARIO DE ROSALES","BBVA BANCOMER",317902,"2018-05-04T19:23:58.000Z","CUAD-AVAYA"
"V0000000490",70115001,"1263 ETZATLAN","BBVA BANCOMER",317245,"2018-04-30T23:07:13.000Z","CUAD-AVAYA"
"V0000000491",70115004,"1264 AMATITAN","BBVA BANCOMER",317245,"2018-04-30T23:07:14.000Z","CUAD-AVAYA"
"V0000000492",70115011,"1266 MAGDALENA","BBVA BANCOMER",317245,"2018-04-30T23:07:15.000Z","CUAD-AVAYA"
"V0000000493",70115025,"1289 TLALNEPANTLA TENAYUCA","BBVA BANCOMER",317245,"2018-04-30T23:07:16.000Z","CUAD-AVAYA"
"V0000000494",70115037,"1293 LA PASTORA","BBVA BANCOMER",317245,"2018-04-30T23:07:16.000Z","CUAD-AVAYA"
"V0000000495",70114927,"1066  PLAZA RIO NILO","BBVA BANCOMER",317417,"2018-05-02T23:02:29.000Z","CUAD-AVAYA"
"V0000000496",71437377,"4757 LAS JUNTAS","BBVA BANCOMER",317585,"2018-05-03T22:25:58.000Z","CUAD-AVAYA"
"V0000000497",71437377,"4757 LAS JUNTAS","BBVA BANCOMER",317585,"2018-05-03T22:25:58.000Z","CUAD-AVAYA"
"V0000000498",71437380,"4749 OAXACA MADERO","BBVA BANCOMER",317585,"2018-05-03T22:25:58.000Z","CUAD-AVAYA"
"V0000000499",71439227,"4748 PLAZA SENDERO JUAREZ","BBVA BANCOMER",317585,"2018-05-03T22:25:59.000Z","CUAD-AVAYA"
"V0000000500",71443950,"4773 CENTRO LAGO DE GUADALUPE","BBVA BANCOMER",317585,"2018-05-03T22:25:59.000Z","CUAD-AVAYA"
"V0000000501",71465796,"4779 REYNOSA PLAZA AEROPUERTO","BBVA BANCOMER",317585,"2018-05-03T22:26:00.000Z","CUAD-AVAYA"
"V0000000502",71381002,"4681 SENADO DE LA REPUBLICA","BBVA BANCOMER",317598,"2018-05-03T21:56:54.000Z","CUAD-AVAYA"
"V0000000503",71440374,"4793 PLAZA LAS AMERICAS","BBVA BANCOMER",317598,"2018-05-03T21:56:54.000Z","CUAD-AVAYA"
"V0000000504",71441122,"4787 CITADELLA","BBVA BANCOMER",317598,"2018-05-03T21:56:55.000Z","CUAD-AVAYA"
"V0000000505",71450731,"4780 AMARANTO","BBVA BANCOMER",317598,"2018-05-03T21:56:55.000Z","CUAD-AVAYA"
"V0000000506",70199845,"5012 SAN LUIS RIO COLORADO","BBVA BANCOMER",317603,"2018-05-03T21:57:50.000Z","CUAD-AVAYA"
"V0000000507",70200467,"5020 MADERO REFINERIA","BBVA BANCOMER",317603,"2018-05-03T21:57:51.000Z","CUAD-AVAYA"
"V0000000508",70223947,"5041 SEVILLA DEL RIO","BBVA BANCOMER",317603,"2018-05-03T21:57:52.000Z","CUAD-AVAYA"
"V0000000509",70224684,"5036 EL SAUCITO","BBVA BANCOMER",317603,"2018-05-03T21:57:53.000Z","CUAD-AVAYA"
"V0000000510",70114577,"3658 COMERCIAL IZTAPALAPA","BBVA BANCOMER",317617,"2018-05-03T22:35:29.000Z","CUAD-AVAYA"
"V0000000511",70114585,"3662 TLAHUAC SANTA CECILIA","BBVA BANCOMER",317617,"2018-05-03T22:35:30.000Z","CUAD-AVAYA"
"V0000000512",70114608,"3671 PANTITLAN","BBVA BANCOMER",317617,"2018-05-03T22:35:32.000Z","CUAD-AVAYA"
"V0000000513",70114627,"3681 SAN BERNABE","BBVA BANCOMER",317617,"2018-05-03T22:35:32.000Z","CUAD-AVAYA"
"V0000000514",71576846,"3685 TULTITLAN","BBVA BANCOMER",317617,"2018-05-03T22:35:33.000Z","CUAD-AVAYA"
"V0000000515",70157108,"5091  PLAZA SENDERO IXTAPALUPA","BBVA BANCOMER",317637,"2018-05-03T22:21:08.000Z","CUAD-AVAYA"
"V0000000516",70231991,"5051 NOGALES EL GRECO","BBVA BANCOMER",317637,"2018-05-03T22:21:09.000Z","CUAD-AVAYA"
"V0000000517",70231991,"5051 NOGALES EL GRECO","BBVA BANCOMER",317637,"2018-05-03T22:21:09.000Z","CUAD-AVAYA"
"V0000000518",70232599,"5061 AGAVERA INDUSTRIAL ARANDAS","BBVA BANCOMER",317637,"2018-05-03T22:21:10.000Z","CUAD-AVAYA"
"V0000000519",71234120,"5066 REYNOSA PERIFERICO","BBVA BANCOMER",317637,"2018-05-03T22:21:10.000Z","CUAD-AVAYA"
"V0000000520",71235297,"5071 SOLEDAD","BBVA BANCOMER",317637,"2018-05-03T22:21:11.000Z","CUAD-AVAYA"
"V0000000521",70114675,"3700 AHORRO POSTAL","BBVA BANCOMER",317643,"2018-05-03T22:22:38.000Z","CUAD-AVAYA"
"V0000000522",70114686,"3703 PLAZA ZARAGOZA","BBVA BANCOMER",317643,"2018-05-03T22:22:39.000Z","CUAD-AVAYA"
"V0000000523",70114693,"3705 ECATEPEC JARDINES DE MORELOS","BBVA BANCOMER",317643,"2018-05-03T22:22:39.000Z","CUAD-AVAYA"
"V0000000524",70114695,"3706 VILLAS NICOLAS ROMERO","BBVA BANCOMER",317643,"2018-05-03T22:22:40.000Z","CUAD-AVAYA"
"V0000000525",71596145,"3690 NEZA LAS AGUILAS 1","BBVA BANCOMER",317643,"2018-05-03T22:22:40.000Z","CUAD-AVAYA"
"V0000000527",71236257,"5075 AMECAMECA","BBVA BANCOMER",317650,"2018-05-03T22:24:23.000Z","CUAD-AVAYA"
"V0000000528",71238336,"A0_5081 TLAXIACO OAXACA","BBVA BANCOMER",317650,"2018-05-03T22:24:24.000Z","CUAD-AVAYA"
"V0000000529",71238341,"5086 TLAPA","BBVA BANCOMER",317650,"2018-05-03T22:24:25.000Z","CUAD-AVAYA"
"V0000000530",71238343,"5085 EL GRULLO","BBVA BANCOMER",317650,"2018-05-03T22:24:25.000Z","CUAD-AVAYA"
"V0000000531",71238345,"5084 OCOTOLA OAX","BBVA BANCOMER",317650,"2018-05-03T22:24:26.000Z","CUAD-AVAYA"
"V0000000533",70114712,"3717 HUEHUETOCA","BBVA BANCOMER",317661,"2018-05-03T22:41:03.000Z","CUAD-AVAYA"
"V0000000534",70114720,"3721 VALLE DE CHALCO","BBVA BANCOMER",317661,"2018-05-03T22:41:03.000Z","CUAD-AVAYA"
"V0000000535",70114729,"3729 MODULO ADUANA PANTACO","BBVA BANCOMER",317661,"2018-05-03T22:41:04.000Z","CUAD-AVAYA"
"V0000000536",70114766,"3744 VOLKSWAGEN","BBVA BANCOMER",317661,"2018-05-03T22:41:06.000Z","CUAD-AVAYA"
"V0000000537",70114783,"3770 UNIVERSIDAD","BBVA BANCOMER",317661,"2018-05-03T22:41:07.000Z","CUAD-AVAYA"
"V0000000538",70114799,"3782 GUADALUPE CENTRO","BBVA BANCOMER",317665,"2018-05-03T22:46:09.000Z","CUAD-AVAYA"
"V0000000539",70114802,"3783 GUADALUPE ABASTOS","BBVA BANCOMER",317665,"2018-05-03T22:46:10.000Z","CUAD-AVAYA"
"V0000000540",70114946,"3790 CERVECERIA FEMSA","BBVA BANCOMER",317665,"2018-05-03T22:46:10.000Z","CUAD-AVAYA"
"V0000000541",71491448,"3787 ESCOBEDO SORIANA","BBVA BANCOMER",317665,"2018-05-03T22:46:10.000Z","CUAD-AVAYA"
"V0000000542",70114947,"3791 SAN NICOLAS LA FE","BBVA BANCOMER",317669,"2018-05-03T22:47:28.000Z","CUAD-AVAYA"
"V0000000543",70114982,"3852 NVO LAR MOD ADUANA ARTEAGA","BBVA BANCOMER",317669,"2018-05-03T22:47:29.000Z","CUAD-AVAYA"
"V0000000544",70119703,"3796 ESCOBEDO MODULO ADUANA","BBVA BANCOMER",317669,"2018-05-03T22:47:30.000Z","CUAD-AVAYA"
"V0000000545",70181955,"3820 SAN NICOLAS GAMESA","BBVA BANCOMER",317669,"2018-05-03T22:47:30.000Z","CUAD-AVAYA"
"V0000000546",71236253,"3797 APODACA MODULO ADUANA ATO","BBVA BANCOMER",317669,"2018-05-03T22:47:31.000Z","CUAD-AVAYA"
"V0000000547",70114171,"29 AZCAPOTZALCO SERDAN","BBVA BANCOMER",317717,"2018-05-03T23:50:22.000Z","CUAD-AVAYA"
"V0000000548",70115059,"3963 JALPA CENTRO","BBVA BANCOMER",317717,"2018-05-03T23:50:23.000Z","CUAD-AVAYA"
"V0000000549",70115429,"5956 RIO GRANDE CENTRO","BBVA BANCOMER",317717,"2018-05-03T23:50:23.000Z","CUAD-AVAYA"
"V0000000550",70115437,"5971 MONTE ESCOBEDO CENTRO","BBVA BANCOMER",317717,"2018-05-03T23:50:24.000Z","CUAD-AVAYA"
"V0000000551",70115442,"5975 COLOTLAN CENTRO","BBVA BANCOMER",317717,"2018-05-03T23:50:25.000Z","CUAD-AVAYA"
"V0000000552",70115442,"5975 COLOTLAN CENTRO","BBVA BANCOMER",317717,"2018-05-03T23:50:26.000Z","CUAD-AVAYA"
"V0000000553",71254123,"5126 NOGALES SAN CARLOS","BBVA BANCOMER",317680,"2018-05-03T22:49:52.000Z","CUAD-AVAYA"
"V0000000554",71256262,"5139 HUICHAPAN HIDALGO","BBVA BANCOMER",317680,"2018-05-03T22:49:53.000Z","CUAD-AVAYA"
"V0000000555",71256932,"5140 MULEGE","BBVA BANCOMER",317680,"2018-05-03T22:49:53.000Z","CUAD-AVAYA"
"V0000000556",71273521,"5184 OUTLET PUEBLA","BBVA BANCOMER",317680,"2018-05-03T22:49:53.000Z","CUAD-AVAYA"
"V0000000557",71273524,"5187 AYOTLA","BBVA BANCOMER",317680,"2018-05-03T22:49:53.000Z","CUAD-AVAYA"
"V0000000558",71275379,"5208 GALERIAS LAS TORRES","BBVA BANCOMER",317689,"2018-05-03T22:53:10.000Z","CUAD-AVAYA"
"V0000000559",71277200,"5214 DIAZ ORDAZ","BBVA BANCOMER",317689,"2018-05-03T22:53:10.000Z","CUAD-AVAYA"
"V0000000560",71277201,"5216 ACATIC CENTRO","BBVA BANCOMER",317689,"2018-05-03T22:53:10.000Z","CUAD-AVAYA"
"V0000000561",71277203,"5218 JUANACATLAN CENTRO","BBVA BANCOMER",317689,"2018-05-03T22:53:10.000Z","CUAD-AVAYA"
"V0000000562",71279165,"5211 SABINAS HIDALGO","BBVA BANCOMER",317689,"2018-05-03T22:53:12.000Z","CUAD-AVAYA"
"V0000000563",71276148,"5222 ATOTONILCO","BBVA BANCOMER",317693,"2018-05-03T23:01:07.000Z","CUAD-AVAYA"
"V0000000564",71277204,"5219 VISCAINO","BBVA BANCOMER",317693,"2018-05-03T23:01:08.000Z","CUAD-AVAYA"
"V0000000565",71277332,"5229 PLAZA EL MANANTIAL","BBVA BANCOMER",317693,"2018-05-03T23:01:08.000Z","CUAD-AVAYA"
"V0000000566",71277333,"5223 LA RESOLANA","BBVA BANCOMER",317693,"2018-05-03T23:01:10.000Z","CUAD-AVAYA"
"V0000000567",71283563,"A0_5224 BUCERIAS","BBVA BANCOMER",317693,"2018-05-03T23:01:11.000Z","CUAD-AVAYA"
"V0000000568",71277334,"5234 MAZATLAN PLAZA DE TOROS","BBVA BANCOMER",317698,"2018-05-03T23:22:08.000Z","CUAD-AVAYA"
"V0000000569",71278152,"5244 HUATUSCO","BBVA BANCOMER",317698,"2018-05-03T23:22:09.000Z","CUAD-AVAYA"
"V0000000570",71280848,"5236 TEXCOCO PLAZA LA PUERTA","BBVA BANCOMER",317698,"2018-05-03T23:22:09.000Z","CUAD-AVAYA"
"V0000000571",71280850,"5243 VILLAS DEL REAL TECAMAC","BBVA BANCOMER",317698,"2018-05-03T23:22:10.000Z","CUAD-AVAYA"
"V0000000572",71468731,"5242 BOSQUES DEL VALLE","BBVA BANCOMER",317698,"2018-05-03T23:22:12.000Z","CUAD-AVAYA"
"V0000000573",71280853,"5270 DURANGO PLAZA PASEO","BBVA BANCOMER",317708,"2018-05-03T23:38:00.000Z","CUAD-AVAYA"
"V0000000574",71280857,"5263 MOTOZINTLA","BBVA BANCOMER",317708,"2018-05-03T23:38:01.000Z","CUAD-AVAYA"
"V0000000575",71284744,"5289 SAN JULIAN","BBVA BANCOMER",317708,"2018-05-03T23:38:02.000Z","CUAD-AVAYA"
"V0000000576",71284754,"5288 SOMBRERETE","BBVA BANCOMER",317708,"2018-05-03T23:38:02.000Z","CUAD-AVAYA"
"V0000000577",71595944,"5268 LEON BLVD HERMANOS ALDAMA 1","BBVA BANCOMER",317708,"2018-05-03T23:38:04.000Z","CUAD-AVAYA"
"V0000000578",70115240,"5318 LORETO OFNA PRINCIPAL","BBVA BANCOMER",317724,"2018-05-04T00:09:02.000Z","CUAD-AVAYA"
"V0000000579",70122026,"5301 SUCHIATE II","BBVA BANCOMER",317724,"2018-05-04T00:09:02.000Z","CUAD-AVAYA"
"V0000000580",71233228,"5309 TIXTLA","BBVA BANCOMER",317724,"2018-05-04T00:09:02.000Z","CUAD-AVAYA"
"V0000000581",71286233,"5292 TULTEPEC CENTRO","BBVA BANCOMER",317724,"2018-05-04T00:09:03.000Z","CUAD-AVAYA"
"V0000000582",71297321,"5307 AMATEPEC","BBVA BANCOMER",317724,"2018-05-04T00:09:03.000Z","CUAD-AVAYA"
"V0000000583",70115243,"5325 CALKINI CAMPECHE","BBVA BANCOMER",317730,"2018-05-04T00:13:31.000Z","CUAD-AVAYA"
"V0000000584",70115249,"5348 ALLENDE","BBVA BANCOMER",317730,"2018-05-04T00:13:31.000Z","CUAD-AVAYA"
"V0000000585",70115252,"A0_5351 MONCLOVA GALERIAS","BBVA BANCOMER",317730,"2018-05-04T00:13:31.000Z","CUAD-AVAYA"
"V0000000586",70115265,"5362 RAMOS ARIZPE","BBVA BANCOMER",317730,"2018-05-04T00:13:33.000Z","CUAD-AVAYA"
"V0000000587",70197775,"5324 SEIBAPLAYA","BBVA BANCOMER",317730,"2018-05-04T00:13:33.000Z","CUAD-AVAYA"
"V0000000589",70115586,"5488 PONCITLAN CENTRO","BBVA BANCOMER",317765,"2018-05-04T01:40:31.000Z","CUAD-AVAYA"
"V0000000590",70115593,"5490 TOMATLAN CENTRO","BBVA BANCOMER",317765,"2018-05-04T01:40:32.000Z","CUAD-AVAYA"
"V0000000591",70115600,"5495 TENAMAXTLAN CENTRO","BBVA BANCOMER",317765,"2018-05-04T01:40:34.000Z","CUAD-AVAYA"
"V0000000592",70115631,"5526 PENJAMO HIDALGO","BBVA BANCOMER",317765,"2018-05-04T01:40:35.000Z","CUAD-AVAYA"
"V0000000593",70224175,"5043 PLAZA SANTA MARGARITA","BBVA BANCOMER",317826,"2018-05-04T15:41:00.000Z","CUAD-AVAYA"
"V0000000594",70231991,"5051 NOGALES EL GRECO","BBVA BANCOMER",317826,"2018-05-04T15:41:02.000Z","CUAD-AVAYA"
