"folio","oa","servicio","siteId","alcance","partId","sku"
"A06130083",,"CUAD-CISCO",70115037,5,25487293,"UNC.CUAD.911.1"
"A05130220",,"CUAD-CISCO",71255496,1,25458111,"UNC.CUAD.901.1"
"A06130126",,"CUAD-CISCO",71313953,1,25512702,"UNC.CUAD.905.1"
"A06130126",,"CUAD-CISCO",71313953,1,25512704,"UNC.CUAD.911.1"
"A06130058",,"CUAD-CISCO",70114355,5,25484661,"UNC.CUAD.905.1"
"A06130058",,"CUAD-CISCO",70114355,2,25484663,"UNC.CUAD.901.1"
"A06130058",,"CUAD-CISCO",70114355,5,25484665,"UNC.CUAD.911.1"
"A06130003",,"CUAD-CISCO",70114584,2,25467452,"UNC.CUAD.905.1"
"A06130003",,"CUAD-CISCO",70114584,2,25467454,"UNC.CUAD.911.1"
"A06130060",,"CUAD-CISCO",70115061,5,25485825,"UNC.CUAD.905.1"
"A06130060",,"CUAD-CISCO",70115061,2,25485827,"UNC.CUAD.901.1"
"A06130060",,"CUAD-CISCO",70115061,5,25485829,"UNC.CUAD.911.1"
"A05130229",,"CUAD-CISCO",70114418,1,25459424,"UNC.CUAD.901.1"
"A06130056",,"CUAD-CISCO",70114349,2,25484604,"UNC.CUAD.901.1"
"A06130056",,"CUAD-CISCO",70114349,6,25484606,"UNC.CUAD.911.1"
"A06130056",,"CUAD-CISCO",70114349,6,25484608,"UNC.CUAD.905.1"
"A06130066",,"CUAD-CISCO",70114392,5,25484689,"UNC.CUAD.905.1"
"A06130066",,"CUAD-CISCO",70114392,2,25484691,"UNC.CUAD.901.1"
"A06130066",,"CUAD-CISCO",70114392,5,25484693,"UNC.CUAD.911.1"
"A06130100",,"CUAD-CISCO",71413509,5,25492492,"UNC.CUAD.905.1"
"A06130100",,"CUAD-CISCO",71413509,2,25492494,"UNC.CUAD.901.1"
"A06130100",,"CUAD-CISCO",71413509,5,25492496,"UNC.CUAD.911.1"
"A06130001",,"CUAD-CISCO",71251327,1,25467114,"UNC.CUAD.905.1"
"A06130001",,"CUAD-CISCO",71251327,1,25467116,"UNC.CUAD.911.1"
"A06130055",,"CUAD-CISCO",70114347,4,25484575,"UNC.CUAD.905.1"
"A06130055",,"CUAD-CISCO",70114347,2,25484577,"UNC.CUAD.901.1"
"A06130055",,"CUAD-CISCO",70114347,4,25484579,"UNC.CUAD.911.1"
"A06130067",,"CUAD-CISCO",70114393,5,25484717,"UNC.CUAD.905.1"
"A06130067",,"CUAD-CISCO",70114393,2,25484719,"UNC.CUAD.901.1"
"A06130067",,"CUAD-CISCO",70114393,5,25484721,"UNC.CUAD.911.1"
"A06130068",,"CUAD-CISCO",70115430,5,25485997,"UNC.CUAD.905.1"
"A06130068",,"CUAD-CISCO",70115430,2,25485999,"UNC.CUAD.901.1"
"A06130068",,"CUAD-CISCO",70115430,5,25486001,"UNC.CUAD.911.1"
"A06130032",,"CUAD-CISCO",70114972,1,25479595,"UNC.CUAD.901.1"
"A06130065",,"CUAD-CISCO",70115429,6,25485969,"UNC.CUAD.905.1"
"A06130065",,"CUAD-CISCO",70115429,2,25485971,"UNC.CUAD.901.1"
"A06130065",,"CUAD-CISCO",70115429,6,25485973,"UNC.CUAD.911.1"
"A06130040",,"CUAD-CISCO",70114148,6,25484042,"UNC.CUAD.905.1"
"A06130040",,"CUAD-CISCO",70114148,2,25484044,"UNC.CUAD.901.1"
"A06130040",,"CUAD-CISCO",70114148,6,25484046,"UNC.CUAD.911.1"
"A06130059",,"CUAD-CISCO",70114394,5,25485797,"UNC.CUAD.905.1"
"A06130059",,"CUAD-CISCO",70114394,2,25485799,"UNC.CUAD.901.1"
"A06130059",,"CUAD-CISCO",70114394,5,25485801,"UNC.CUAD.911.1"
"A06130017",,"CUAD-CISCO",71406650,13,25473081,"UNC.CUAD.906.1"
"A06130051",,"CUAD-CISCO",70114173,5,25484464,"UNC.CUAD.905.1"
"A06130051",,"CUAD-CISCO",70114173,2,25484466,"UNC.CUAD.901.1"
"A06130051",,"CUAD-CISCO",70114173,5,25484468,"UNC.CUAD.911.1"
"A06130033",,"CUAD-CISCO",70115381,11,25479616,"UNC.CUAD.905.1"
"A06130033",,"CUAD-CISCO",70115381,1,25479618,"UNC.CUAD.901.1"
"A06130033",,"CUAD-CISCO",70115381,11,25479620,"UNC.CUAD.911.1"
"A05130213",,"CUAD-CISCO",70114448,1,25458088,"UNC.CUAD.901.1"
"A06130064",,"CUAD-CISCO",70115219,6,25485940,"UNC.CUAD.905.1"
"A06130064",,"CUAD-CISCO",70115219,2,25485942,"UNC.CUAD.901.1"
"A06130064",,"CUAD-CISCO",70115219,6,25485944,"UNC.CUAD.911.1"
"A06130061",,"CUAD-CISCO",70115066,5,25485853,"UNC.CUAD.905.1"
"A06130061",,"CUAD-CISCO",70115066,2,25485855,"UNC.CUAD.901.1"
"A06130061",,"CUAD-CISCO",70115066,5,25485857,"UNC.CUAD.911.1"
"A06130041",,"CUAD-CISCO",70114154,6,25484069,"UNC.CUAD.905.1"
"A06130041",,"CUAD-CISCO",70114154,2,25484071,"UNC.CUAD.901.1"
"A06130041",,"CUAD-CISCO",70114154,6,25484073,"UNC.CUAD.911.1"
"A06130042",,"CUAD-CISCO",70114159,6,25484094,"UNC.CUAD.905.1"
"A06130042",,"CUAD-CISCO",70114159,6,25484096,"UNC.CUAD.911.1"
"A06130042",,"CUAD-CISCO",70114159,2,25484107,"UNC.CUAD.901.1"
"A06130049",,"CUAD-CISCO",71413514,7,25484279,"UNC.CUAD.905.1"
"A06130049",,"CUAD-CISCO",71413514,1,25484281,"UNC.CUAD.901.1"
"A06130049",,"CUAD-CISCO",71413514,1,25484283,"UNC.CUAD.911.1"
"A06130016",,"CUAD-CISCO",71406649,12,25473079,"UNC.CUAD.906.1"
"A06130080",,"CUAD-CISCO",70114268,4,25487230,"UNC.CUAD.905.1"
"A06130080",,"CUAD-CISCO",70114268,2,25487232,"UNC.CUAD.901.1"
"A06130080",,"CUAD-CISCO",70114268,4,25487234,"UNC.CUAD.911.1"
"A06130069",,"CUAD-CISCO",70115431,5,25486025,"UNC.CUAD.905.1"
"A06130069",,"CUAD-CISCO",70115431,2,25486027,"UNC.CUAD.901.1"
"A06130069",,"CUAD-CISCO",70115431,5,25486029,"UNC.CUAD.911.1"
"A06130123",,"CUAD-CISCO",70115103,1,25512677,"UNC.CUAD.905.1"
"A06130123",,"CUAD-CISCO",70115103,1,25512679,"UNC.CUAD.911.1"
"A05130235",,"CUAD-CISCO",70119009,4,25463009,"UNC.CUAD.905.1"
"A05130235",,"CUAD-CISCO",70119009,1,25463011,"UNC.CUAD.901.1"
"A05130235",,"CUAD-CISCO",70119009,4,25463013,"UNC.CUAD.911.1"
"A06130031",,"CUAD-CISCO",70114708,1,25479591,"UNC.CUAD.905.1"
"A06130031",,"CUAD-CISCO",70114708,1,25479593,"UNC.CUAD.911.1"
"A06130018",,"CUAD-CISCO",71408479,4,25473083,"UNC.CUAD.906.1"
"A06130062",,"CUAD-CISCO",70115170,6,25485882,"UNC.CUAD.905.1"
"A06130062",,"CUAD-CISCO",70115170,3,25485884,"UNC.CUAD.901.1"
"A06130062",,"CUAD-CISCO",70115170,6,25485886,"UNC.CUAD.911.1"
"A06130103",,"CUAD-CISCO",70114389,7,25493645,"UNC.CUAD.905.1"
"A06130103",,"CUAD-CISCO",70114389,2,25493647,"UNC.CUAD.901.1"
"A06130103",,"CUAD-CISCO",70114389,7,25493649,"UNC.CUAD.911.1"
"A06130043",,"CUAD-CISCO",70114165,5,25484131,"UNC.CUAD.905.1"
"A06130043",,"CUAD-CISCO",70114165,2,25484133,"UNC.CUAD.901.1"
"A06130043",,"CUAD-CISCO",70114165,5,25484135,"UNC.CUAD.911.1"
"A06130045",,"CUAD-CISCO",70114171,8,25484192,"UNC.CUAD.905.1"
"A06130045",,"CUAD-CISCO",70114171,2,25484194,"UNC.CUAD.901.1"
"A06130045",,"CUAD-CISCO",70114171,8,25484196,"UNC.CUAD.911.1"
"A06130047",,"CUAD-CISCO",71310409,5,25484232,"UNC.CUAD.905.1"
"A06130047",,"CUAD-CISCO",71310409,1,25484234,"UNC.CUAD.901.1"
"A06130047",,"CUAD-CISCO",71310409,5,25484236,"UNC.CUAD.911.1"
"A06130048",,"CUAD-CISCO",71310413,12,25484238,"UNC.CUAD.905.1"
"A06130048",,"CUAD-CISCO",71310413,1,25484240,"UNC.CUAD.901.1"
"A06130048",,"CUAD-CISCO",71310413,12,25484242,"UNC.CUAD.911.1"
"A06130063",,"CUAD-CISCO",70115217,2,25485911,"UNC.CUAD.911.1"
"A06130063",,"CUAD-CISCO",70115217,6,25485913,"UNC.CUAD.905.1"
"A06130063",,"CUAD-CISCO",70115217,2,25485915,"UNC.CUAD.901.1"
"A06130084",,"CUAD-CISCO",70115488,6,25487318,"UNC.CUAD.905.1"
"A06130084",,"CUAD-CISCO",70115488,1,25487320,"UNC.CUAD.901.1"
"A06130084",,"CUAD-CISCO",70115488,6,25487322,"UNC.CUAD.911.1"
"A06130099",,"CUAD-CISCO",70115437,3,25492466,"UNC.CUAD.905.1"
"A06130099",,"CUAD-CISCO",70115437,3,25492468,"UNC.CUAD.911.1"
"A06130102",,"CUAD-CISCO",70114243,6,25493612,"UNC.CUAD.905.1"
"A06130102",,"CUAD-CISCO",70114243,2,25493614,"UNC.CUAD.901.1"
"A06130102",,"CUAD-CISCO",70114243,6,25493616,"UNC.CUAD.911.1"
"A05130226",,"CUAD-CISCO",71398705,1,25458129,"UNC.CUAD.901.1"
"A06130085",,"CUAD-CISCO",70122010,4,25487345,"UNC.CUAD.905.1"
"A06130085",,"CUAD-CISCO",70122010,1,25487347,"UNC.CUAD.901.1"
"A06130085",,"CUAD-CISCO",70122010,4,25487349,"UNC.CUAD.911.1"
"A05130198",,"CUAD-CISCO",71295583,1,25454418,"UNC.CUAD.905.1"
"A05130198",,"CUAD-CISCO",71295583,1,25454424,"UNC.CUAD.911.1"
"A05130225",,"CUAD-CISCO",71397790,1,25458127,"UNC.CUAD.901.1"
"A06130125",,"CUAD-CISCO",71310414,1,25512694,"UNC.CUAD.905.1"
"A06130125",,"CUAD-CISCO",71310414,1,25512696,"UNC.CUAD.911.1"
"A06130127",,"CUAD-CISCO",71397790,1,25512710,"UNC.CUAD.905.1"
"A06130127",,"CUAD-CISCO",71397790,1,25512712,"UNC.CUAD.911.1"
"A06130071",,"CUAD-CISCO",70115433,5,25486081,"UNC.CUAD.905.1"
"A06130071",,"CUAD-CISCO",70115433,2,25486083,"UNC.CUAD.901.1"
"A06130071",,"CUAD-CISCO",70115433,5,25486085,"UNC.CUAD.911.1"
"A06130046",,"CUAD-CISCO",71305854,7,25484213,"UNC.CUAD.905.1"
"A06130046",,"CUAD-CISCO",71305854,1,25484215,"UNC.CUAD.901.1"
"A06130046",,"CUAD-CISCO",71305854,7,25484217,"UNC.CUAD.911.1"
"A05130197",,"CUAD-CISCO",70115513,1,25454416,"UNC.CUAD.901.1"
"A06130124",,"CUAD-CISCO",71310409,2,25512686,"UNC.CUAD.905.1"
"A06130124",,"CUAD-CISCO",71310409,2,25512688,"UNC.CUAD.911.1"
"A06130098",,"CUAD-CISCO",70115610,4,25492372,"UNC.CUAD.901.1"
"A06130098",,"CUAD-CISCO",70115610,26,25492410,"UNC.CUAD.911.1"
"A06130098",,"CUAD-CISCO",70115610,26,25492412,"UNC.CUAD.905.1"
"A06130101",,"CUAD-CISCO",70114169,11,25493583,"UNC.CUAD.905.1"
"A06130101",,"CUAD-CISCO",70114169,2,25493585,"UNC.CUAD.901.1"
"A06130101",,"CUAD-CISCO",70114169,11,25493587,"UNC.CUAD.911.1"
"A07130045",,"CUAD-CISCO",70114522,5,25569641,"UNC.CUAD.911.1"
"A07130045",,"CUAD-CISCO",70114522,5,25569637,"UNC.CUAD.905.1"
"A07130045",,"CUAD-CISCO",70114522,2,25569639,"UNC.CUAD.901.1"
"A06130118",,"CUAD-CISCO",70114813,25,25507567,"UNC.CUAD.905.1"
"A06130118",,"CUAD-CISCO",70114813,4,25507569,"UNC.CUAD.901.1"
"A06130118",,"CUAD-CISCO",70114813,25,25507571,"UNC.CUAD.911.1"
"A06130122",,"CUAD-CISCO",70114605,1,25512669,"UNC.CUAD.905.1"
"A06130122",,"CUAD-CISCO",70114605,1,25512671,"UNC.CUAD.911.1"
"A06130070",,"CUAD-CISCO",70115432,5,25486053,"UNC.CUAD.905.1"
"A06130070",,"CUAD-CISCO",70115432,2,25486055,"UNC.CUAD.901.1"
"A06130070",,"CUAD-CISCO",70115432,5,25486057,"UNC.CUAD.911.1"
"A06130030",,"CUAD-CISCO",70114671,1,25479583,"UNC.CUAD.905.1"
"A06130030",,"CUAD-CISCO",70114671,1,25479585,"UNC.CUAD.911.1"
"A06130105",,"CUAD-CISCO",70115374,5,25493709,"UNC.CUAD.905.1"
"A06130105",,"CUAD-CISCO",70115374,3,25493711,"UNC.CUAD.901.1"
"A06130105",,"CUAD-CISCO",70115374,5,25493713,"UNC.CUAD.911.1"
"A06130057",,"CUAD-CISCO",70114354,6,25484633,"UNC.CUAD.905.1"
"A06130057",,"CUAD-CISCO",70114354,2,25484635,"UNC.CUAD.901.1"
"A06130057",,"CUAD-CISCO",70114354,6,25484637,"UNC.CUAD.911.1"
"A06130029",,"CUAD-CISCO",70114332,1,25479575,"UNC.CUAD.905.1"
"A06130029",,"CUAD-CISCO",70114332,1,25479577,"UNC.CUAD.911.1"
"A06130044",,"CUAD-CISCO",70114166,4,25484158,"UNC.CUAD.905.1"
"A06130044",,"CUAD-CISCO",70114166,2,25484160,"UNC.CUAD.901.1"
"A06130044",,"CUAD-CISCO",70114166,4,25484162,"UNC.CUAD.911.1"
"A06130104",,"CUAD-CISCO",70114870,10,25493681,"UNC.CUAD.905.1"
"A06130104",,"CUAD-CISCO",70114870,2,25493683,"UNC.CUAD.901.1"
"A06130104",,"CUAD-CISCO",70114870,10,25493685,"UNC.CUAD.911.1"
"A07130046",,"CUAD-CISCO",70115111,5,25569661,"UNC.CUAD.905.1"
"A07130046",,"CUAD-CISCO",70115111,5,25569663,"UNC.CUAD.911.1"
"A07130046",,"CUAD-CISCO",70115111,2,25569674,"UNC.CUAD.901.1"
"A07130020",,"CUAD-CISCO",70114202,5,25568536,"UNC.CUAD.905.1"
"A07130020",,"CUAD-CISCO",70114202,2,25568538,"UNC.CUAD.901.1"
"A07130020",,"CUAD-CISCO",70114202,5,25568540,"UNC.CUAD.911.1"
"A07130047",,"CUAD-CISCO",70115677,3,25569691,"UNC.CUAD.905.1"
"A07130047",,"CUAD-CISCO",70115677,2,25569693,"UNC.CUAD.901.1"
"A07130047",,"CUAD-CISCO",70115677,3,25569695,"UNC.CUAD.911.1"
"A07130061",,"CUAD-CISCO",70115434,6,25570319,"UNC.CUAD.905.1"
"A07130061",,"CUAD-CISCO",70115434,6,25570321,"UNC.CUAD.911.1"
"A07130061",,"CUAD-CISCO",70115434,2,25570323,"UNC.CUAD.901.1"
"A06130128",,"CUAD-CISCO",71414087,1,25512718,"UNC.CUAD.905.1"
"A06130128",,"CUAD-CISCO",71414087,1,25512720,"UNC.CUAD.911.1"
"A07130029",,"CUAD-CISCO",70114252,5,25569192,"UNC.CUAD.905.1"
"A07130029",,"CUAD-CISCO",70114252,2,25569194,"UNC.CUAD.901.1"
"A07130029",,"CUAD-CISCO",70114252,5,25569196,"UNC.CUAD.911.1"
"A07130055",,"CUAD-CISCO",70115303,3,25570139,"UNC.CUAD.905.1"
"A07130055",,"CUAD-CISCO",70115303,2,25570141,"UNC.CUAD.901.1"
"A07130055",,"CUAD-CISCO",70115303,3,25570143,"UNC.CUAD.911.1"
"A07130056",,"CUAD-CISCO",70115304,4,25570166,"UNC.CUAD.905.1"
"A07130056",,"CUAD-CISCO",70115304,2,25570168,"UNC.CUAD.901.1"
"A07130056",,"CUAD-CISCO",70115304,4,25570170,"UNC.CUAD.911.1"
"A07130048",,"CUAD-CISCO",70224681,5,25569715,"UNC.CUAD.905.1"
"A07130048",,"CUAD-CISCO",70224681,5,25569717,"UNC.CUAD.911.1"
"A07130048",,"CUAD-CISCO",70224681,2,25569728,"UNC.CUAD.901.1"
"A07130070",,"CUAD-CISCO",71402580,1,25575174,"UNC.CUAD.901.1"
"A06130131",,"CUAD-CISCO",71414140,1,25512743,"UNC.CUAD.905.1"
"A06130131",,"CUAD-CISCO",71414140,1,25512745,"UNC.CUAD.911.1"
"A06130167",,"CUAD-CISCO",70114813,3,25521882,"UNC.CUAD.901.1"
"A06130167",,"CUAD-CISCO",70114813,1,25521884,"UNC.CUAD.911.1"
"A06130167",,"CUAD-CISCO",70114813,1,25521880,"UNC.CUAD.905.1"
"A07130028",,"CUAD-CISCO",70114204,5,25569164,"UNC.CUAD.905.1"
"A07130028",,"CUAD-CISCO",70114204,2,25569166,"UNC.CUAD.901.1"
"A07130028",,"CUAD-CISCO",70114204,5,25569168,"UNC.CUAD.911.1"
"A07130057",,"CUAD-CISCO",70115308,5,25570194,"UNC.CUAD.905.1"
"A07130057",,"CUAD-CISCO",70115308,2,25570196,"UNC.CUAD.901.1"
"A07130057",,"CUAD-CISCO",70115308,5,25570198,"UNC.CUAD.911.1"
"A07130024",,"CUAD-CISCO",70114411,5,25568677,"UNC.CUAD.905.1"
"A07130024",,"CUAD-CISCO",70114411,2,25568679,"UNC.CUAD.901.1"
"A07130024",,"CUAD-CISCO",70114411,5,25568681,"UNC.CUAD.911.1"
"A07130112",,"CUAD-CISCO",70114927,2,25622743,"UNC.CUAD.901.1"
"A07130112",,"CUAD-CISCO",70114927,4,25622745,"UNC.CUAD.911.1"
"A07130112",,"CUAD-CISCO",70114927,4,25622747,"UNC.CUAD.905.1"
"A07130036",,"CUAD-CISCO",70114292,2,25569385,"UNC.CUAD.901.1"
"A07130036",,"CUAD-CISCO",70114292,5,25569387,"UNC.CUAD.911.1"
"A07130036",,"CUAD-CISCO",70114292,5,25569389,"UNC.CUAD.905.1"
"A07130038",,"CUAD-CISCO",70114311,2,25569440,"UNC.CUAD.901.1"
"A07130038",,"CUAD-CISCO",70114311,4,25569442,"UNC.CUAD.911.1"
"A07130038",,"CUAD-CISCO",70114311,4,25569444,"UNC.CUAD.905.1"
"A07130106",,"CUAD-CISCO",70114888,5,25622568,"UNC.CUAD.905.1"
"A07130106",,"CUAD-CISCO",70114888,2,25622570,"UNC.CUAD.901.1"
"A07130106",,"CUAD-CISCO",70114888,5,25622572,"UNC.CUAD.911.1"
"A07130108",,"CUAD-CISCO",70114898,5,25622628,"UNC.CUAD.905.1"
"A07130108",,"CUAD-CISCO",70114898,5,25622630,"UNC.CUAD.911.1"
"A07130108",,"CUAD-CISCO",70114898,2,25622632,"UNC.CUAD.901.1"
"A07130074",,"CUAD-CISCO",70115366,1,25575000,"UNC.CUAD.901.1"
"A07130037",,"CUAD-CISCO",70114310,5,25569405,"UNC.CUAD.905.1"
"A07130037",,"CUAD-CISCO",70114310,2,25569407,"UNC.CUAD.901.1"
"A07130037",,"CUAD-CISCO",70114310,5,25569417,"UNC.CUAD.911.1"
"A07130111",,"CUAD-CISCO",70114925,5,25622708,"UNC.CUAD.905.1"
"A07130111",,"CUAD-CISCO",70114925,2,25622710,"UNC.CUAD.901.1"
"A07130111",,"CUAD-CISCO",70114925,5,25622720,"UNC.CUAD.911.1"
"A06130130",,"CUAD-CISCO",71414139,2,25512735,"UNC.CUAD.905.1"
"A06130130",,"CUAD-CISCO",71414139,2,25512737,"UNC.CUAD.911.1"
"A07130049",,"CUAD-CISCO",70232104,5,25569747,"UNC.CUAD.905.1"
"A07130049",,"CUAD-CISCO",70232104,2,25569749,"UNC.CUAD.901.1"
"A07130049",,"CUAD-CISCO",70232104,5,25569751,"UNC.CUAD.911.1"
"A07130059",,"CUAD-CISCO",70115408,2,25570256,"UNC.CUAD.901.1"
"A07130059",,"CUAD-CISCO",70115408,4,25570258,"UNC.CUAD.911.1"
"A07130059",,"CUAD-CISCO",70115408,4,25570260,"UNC.CUAD.905.1"
"A07130043",,"CUAD-CISCO",70114405,6,25569587,"UNC.CUAD.905.1"
"A07130043",,"CUAD-CISCO",70114405,2,25569589,"UNC.CUAD.901.1"
"A07130043",,"CUAD-CISCO",70114405,6,25569591,"UNC.CUAD.911.1"
"A07130104",,"CUAD-CISCO",70114844,6,25622510,"UNC.CUAD.905.1"
"A07130104",,"CUAD-CISCO",70114844,2,25622512,"UNC.CUAD.901.1"
"A07130104",,"CUAD-CISCO",70114844,6,25622514,"UNC.CUAD.911.1"
"A07130105",,"CUAD-CISCO",70114877,4,25622540,"UNC.CUAD.905.1"
"A07130105",,"CUAD-CISCO",70114877,2,25622542,"UNC.CUAD.901.1"
"A07130105",,"CUAD-CISCO",70114877,4,25622544,"UNC.CUAD.911.1"
"A07130110",,"CUAD-CISCO",70114917,6,25622692,"UNC.CUAD.905.1"
"A07130110",,"CUAD-CISCO",70114917,2,25622688,"UNC.CUAD.901.1"
"A07130110",,"CUAD-CISCO",70114917,6,25622690,"UNC.CUAD.911.1"
"A07130040",,"CUAD-CISCO",70114336,2,25569501,"UNC.CUAD.901.1"
"A07130040",,"CUAD-CISCO",70114336,4,25569503,"UNC.CUAD.911.1"
"A07130040",,"CUAD-CISCO",70114336,4,25569499,"UNC.CUAD.905.1"
"A07130035",,"CUAD-CISCO",70114285,3,25569348,"UNC.CUAD.905.1"
"A07130035",,"CUAD-CISCO",70114285,2,25569350,"UNC.CUAD.901.1"
"A07130035",,"CUAD-CISCO",70114285,3,25569358,"UNC.CUAD.911.1"
"A07130054",,"CUAD-CISCO",70115292,3,25570115,"UNC.CUAD.905.1"
"A07130054",,"CUAD-CISCO",70115292,3,25570117,"UNC.CUAD.911.1"
"A07130023",,"CUAD-CISCO",70114254,6,25568623,"UNC.CUAD.905.1"
"A07130023",,"CUAD-CISCO",70114254,2,25568625,"UNC.CUAD.901.1"
"A07130023",,"CUAD-CISCO",70114254,6,25568627,"UNC.CUAD.911.1"
"A07130033",,"CUAD-CISCO",70114278,3,25569291,"UNC.CUAD.905.1"
"A07130033",,"CUAD-CISCO",70114278,3,25569293,"UNC.CUAD.911.1"
"A07130033",,"CUAD-CISCO",70114278,2,25569304,"UNC.CUAD.901.1"
"A07130144",,"CUAD-CISCO",70114921,4,25624860,"UNC.CUAD.905.1"
"A07130144",,"CUAD-CISCO",70114921,2,25624862,"UNC.CUAD.901.1"
"A07130144",,"CUAD-CISCO",70114921,4,25624864,"UNC.CUAD.911.1"
"A07130148",,"CUAD-CISCO",70114958,4,25624973,"UNC.CUAD.905.1"
"A07130148",,"CUAD-CISCO",70114958,2,25624975,"UNC.CUAD.901.1"
"A07130148",,"CUAD-CISCO",70114958,4,25624977,"UNC.CUAD.911.1"
"A07130143",,"CUAD-CISCO",70114748,2,25624835,"UNC.CUAD.901.1"
"A07130143",,"CUAD-CISCO",70114748,4,25624837,"UNC.CUAD.911.1"
"A07130143",,"CUAD-CISCO",70114748,4,25624833,"UNC.CUAD.905.1"
"A07130147",,"CUAD-CISCO",70114943,4,25624946,"UNC.CUAD.905.1"
"A07130147",,"CUAD-CISCO",70114943,2,25624948,"UNC.CUAD.901.1"
"A07130147",,"CUAD-CISCO",70114943,4,25624950,"UNC.CUAD.911.1"
"A07130150",,"CUAD-CISCO",70114985,6,25625024,"UNC.CUAD.905.1"
"A07130150",,"CUAD-CISCO",70114985,2,25625026,"UNC.CUAD.901.1"
"A07130150",,"CUAD-CISCO",70114985,6,25625037,"UNC.CUAD.911.1"
"A07130113",,"CUAD-CISCO",70114932,2,25622799,"UNC.CUAD.901.1"
"A07130113",,"CUAD-CISCO",70114932,5,25622801,"UNC.CUAD.911.1"
"A07130113",,"CUAD-CISCO",70114932,5,25622803,"UNC.CUAD.905.1"
"A07130053",,"CUAD-CISCO",70115192,5,25570103,"UNC.CUAD.905.1"
"A07130053",,"CUAD-CISCO",70115192,2,25570105,"UNC.CUAD.901.1"
"A07130053",,"CUAD-CISCO",70115192,5,25570107,"UNC.CUAD.911.1"
"A07130060",,"CUAD-CISCO",70115425,3,25570287,"UNC.CUAD.905.1"
"A07130060",,"CUAD-CISCO",70115425,3,25570289,"UNC.CUAD.901.1"
"A07130060",,"CUAD-CISCO",70115425,3,25570291,"UNC.CUAD.911.1"
"A07130025",,"CUAD-CISCO",70114271,3,25568649,"UNC.CUAD.905.1"
"A07130025",,"CUAD-CISCO",70114271,2,25568651,"UNC.CUAD.901.1"
"A07130025",,"CUAD-CISCO",70114271,3,25568653,"UNC.CUAD.911.1"
"A07130041",,"CUAD-CISCO",70114400,5,25569527,"UNC.CUAD.905.1"
"A07130041",,"CUAD-CISCO",70114400,2,25569529,"UNC.CUAD.901.1"
"A07130041",,"CUAD-CISCO",70114400,5,25569531,"UNC.CUAD.911.1"
"A07130146",,"CUAD-CISCO",70114923,4,25624887,"UNC.CUAD.905.1"
"A07130146",,"CUAD-CISCO",70114923,2,25624889,"UNC.CUAD.901.1"
"A07130146",,"CUAD-CISCO",70114923,4,25624891,"UNC.CUAD.911.1"
"A07130114",,"CUAD-CISCO",70114928,5,25622763,"UNC.CUAD.905.1"
"A07130114",,"CUAD-CISCO",70114928,2,25622765,"UNC.CUAD.901.1"
"A07130114",,"CUAD-CISCO",70114928,5,25622775,"UNC.CUAD.911.1"
"A07130017",,"CUAD-CISCO",71402305,1,25530201,"UNC.CUAD.905.1"
"A07130017",,"CUAD-CISCO",71402305,1,25530203,"UNC.CUAD.911.1"
"A06130129",,"CUAD-CISCO",71414138,1,25512726,"UNC.CUAD.905.1"
"A06130129",,"CUAD-CISCO",71414138,1,25512728,"UNC.CUAD.911.1"
"A07130026",,"CUAD-CISCO",70115302,5,25568705,"UNC.CUAD.905.1"
"A07130026",,"CUAD-CISCO",70115302,2,25568707,"UNC.CUAD.901.1"
"A07130026",,"CUAD-CISCO",70115302,5,25568709,"UNC.CUAD.911.1"
"A07130145",,"CUAD-CISCO",70114937,6,25624919,"UNC.CUAD.905.1"
"A07130145",,"CUAD-CISCO",70114937,2,25624921,"UNC.CUAD.901.1"
"A07130145",,"CUAD-CISCO",70114937,6,25624923,"UNC.CUAD.911.1"
"A07130034",,"CUAD-CISCO",70114282,2,25569328,"UNC.CUAD.901.1"
"A07130034",,"CUAD-CISCO",70114282,5,25569330,"UNC.CUAD.911.1"
"A07130034",,"CUAD-CISCO",70114282,5,25569332,"UNC.CUAD.905.1"
"A07130051",,"CUAD-CISCO",70114331,5,25570057,"UNC.CUAD.905.1"
"A07130051",,"CUAD-CISCO",70114331,2,25570059,"UNC.CUAD.901.1"
"A07130051",,"CUAD-CISCO",70114331,5,25570061,"UNC.CUAD.911.1"
"A07130022",,"CUAD-CISCO",70114251,4,25568591,"UNC.CUAD.905.1"
"A07130022",,"CUAD-CISCO",70114251,2,25568593,"UNC.CUAD.901.1"
"A07130022",,"CUAD-CISCO",70114251,4,25568595,"UNC.CUAD.911.1"
"A07130030",,"CUAD-CISCO",70114262,4,25569247,"UNC.CUAD.905.1"
"A07130030",,"CUAD-CISCO",70114262,2,25569249,"UNC.CUAD.901.1"
"A07130030",,"CUAD-CISCO",70114262,4,25569251,"UNC.CUAD.911.1"
"A07130032",,"CUAD-CISCO",70114264,4,25569274,"UNC.CUAD.905.1"
"A07130032",,"CUAD-CISCO",70114264,2,25569276,"UNC.CUAD.901.1"
"A07130032",,"CUAD-CISCO",70114264,4,25569278,"UNC.CUAD.911.1"
"A07130039",,"CUAD-CISCO",70114319,6,25569463,"UNC.CUAD.905.1"
"A07130039",,"CUAD-CISCO",70114319,2,25569465,"UNC.CUAD.901.1"
"A07130039",,"CUAD-CISCO",70114319,6,25569467,"UNC.CUAD.911.1"
